case,split,digit,whole,zeros,layer,control,source_margin,target_margin,patched_margin,margin_effect,target_correct,patched_correct,model,revision
11,discovery,3,43,3,22,answer_position,27.75,22.5,26.75,4.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,22,number_tokens,27.75,22.5,22.25,-0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,22,random_positions,27.75,22.5,23.25,0.75,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,23,answer_position,27.75,22.5,26.5,4.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,23,number_tokens,27.75,22.5,22.0,-0.5,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,23,random_positions,27.75,22.5,23.5,1.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,24,answer_position,27.75,22.5,27.5,5.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,24,number_tokens,27.75,22.5,22.5,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,24,random_positions,27.75,22.5,22.5,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,25,answer_position,27.75,22.5,27.125,4.625,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,25,number_tokens,27.75,22.5,22.5,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,25,random_positions,27.75,22.5,22.75,0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,26,answer_position,27.75,22.5,27.125,4.625,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,26,number_tokens,27.75,22.5,22.5,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,26,random_positions,27.75,22.5,22.75,0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,27,answer_position,27.75,22.5,27.0,4.5,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,27,number_tokens,27.75,22.5,22.75,0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,27,random_positions,27.75,22.5,22.75,0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,28,answer_position,27.75,22.5,27.375,4.875,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,28,number_tokens,27.75,22.5,22.5,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,28,random_positions,27.75,22.5,22.75,0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,29,answer_position,27.75,22.5,27.25,4.75,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,29,number_tokens,27.75,22.5,22.75,0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,29,random_positions,27.75,22.5,22.5,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,30,answer_position,27.75,22.5,27.375,4.875,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,30,number_tokens,27.75,22.5,22.75,0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,30,random_positions,27.75,22.5,22.5,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,31,answer_position,27.75,22.5,27.5,5.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,31,number_tokens,27.75,22.5,22.75,0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,31,random_positions,27.75,22.5,22.75,0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,32,answer_position,27.75,22.5,27.5,5.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,32,number_tokens,27.75,22.5,22.75,0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,32,random_positions,27.75,22.5,22.75,0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,33,answer_position,27.75,22.5,27.375,4.875,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,33,number_tokens,27.75,22.5,22.75,0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,33,random_positions,27.75,22.5,22.75,0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,34,answer_position,27.75,22.5,27.5,5.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,34,number_tokens,27.75,22.5,22.5,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,34,random_positions,27.75,22.5,22.75,0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,35,answer_position,27.75,22.5,27.75,5.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,35,number_tokens,27.75,22.5,22.5,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
11,discovery,3,43,3,35,random_positions,27.75,22.5,22.5,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,0,answer_position,27.5,23.75,23.75,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,0,number_tokens,27.5,23.75,23.625,-0.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,0,random_positions,27.5,23.75,6.75,-17.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,1,answer_position,27.5,23.75,23.5,-0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,1,number_tokens,27.5,23.75,24.25,0.5,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,1,random_positions,27.5,23.75,12.0,-11.75,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,2,answer_position,27.5,23.75,23.75,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,2,number_tokens,27.5,23.75,24.25,0.5,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,2,random_positions,27.5,23.75,14.75,-9.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,3,answer_position,27.5,23.75,23.75,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,3,number_tokens,27.5,23.75,20.5,-3.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,3,random_positions,27.5,23.75,18.5,-5.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,4,answer_position,27.5,23.75,23.625,-0.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,4,number_tokens,27.5,23.75,21.25,-2.5,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,4,random_positions,27.5,23.75,19.5,-4.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,5,answer_position,27.5,23.75,23.75,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,5,number_tokens,27.5,23.75,20.75,-3.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,5,random_positions,27.5,23.75,21.5,-2.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,6,answer_position,27.5,23.75,23.875,0.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,6,number_tokens,27.5,23.75,21.5,-2.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,6,random_positions,27.5,23.75,22.75,-1.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,7,answer_position,27.5,23.75,24.0,0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,7,number_tokens,27.5,23.75,13.0,-10.75,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,7,random_positions,27.5,23.75,22.75,-1.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,8,answer_position,27.5,23.75,23.75,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,8,number_tokens,27.5,23.75,19.0,-4.75,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,8,random_positions,27.5,23.75,23.0,-0.75,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,9,answer_position,27.5,23.75,23.875,0.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,9,number_tokens,27.5,23.75,5.25,-18.5,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,9,random_positions,27.5,23.75,23.25,-0.5,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,10,answer_position,27.5,23.75,23.5,-0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,10,number_tokens,27.5,23.75,4.5,-19.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,10,random_positions,27.5,23.75,23.125,-0.625,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,11,answer_position,27.5,23.75,23.75,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,11,number_tokens,27.5,23.75,-6.0,-29.75,True,False,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,11,random_positions,27.5,23.75,23.25,-0.5,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,12,answer_position,27.5,23.75,23.75,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,12,number_tokens,27.5,23.75,-0.5,-24.25,True,False,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,12,random_positions,27.5,23.75,23.25,-0.5,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,13,answer_position,27.5,23.75,23.875,0.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,13,number_tokens,27.5,23.75,17.75,-6.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,13,random_positions,27.5,23.75,23.375,-0.375,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,14,answer_position,27.5,23.75,23.75,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,14,number_tokens,27.5,23.75,22.75,-1.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,14,random_positions,27.5,23.75,23.875,0.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,15,answer_position,27.5,23.75,23.875,0.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,15,number_tokens,27.5,23.75,25.75,2.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,15,random_positions,27.5,23.75,24.0,0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,16,answer_position,27.5,23.75,23.75,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,16,number_tokens,27.5,23.75,25.25,1.5,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,16,random_positions,27.5,23.75,24.0,0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,17,answer_position,27.5,23.75,23.75,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,17,number_tokens,27.5,23.75,24.25,0.5,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,17,random_positions,27.5,23.75,23.625,-0.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,18,answer_position,27.5,23.75,23.375,-0.375,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,18,number_tokens,27.5,23.75,23.0,-0.75,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,18,random_positions,27.5,23.75,25.625,1.875,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,19,answer_position,27.5,23.75,24.625,0.875,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,19,number_tokens,27.5,23.75,22.5,-1.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,19,random_positions,27.5,23.75,25.0,1.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,20,answer_position,27.5,23.75,24.75,1.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,20,number_tokens,27.5,23.75,23.25,-0.5,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,20,random_positions,27.5,23.75,24.625,0.875,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,21,answer_position,27.5,23.75,26.25,2.5,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,21,number_tokens,27.5,23.75,23.0,-0.75,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,21,random_positions,27.5,23.75,23.625,-0.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,22,answer_position,27.5,23.75,26.5,2.75,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,22,number_tokens,27.5,23.75,23.25,-0.5,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,22,random_positions,27.5,23.75,23.25,-0.5,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,23,answer_position,27.5,23.75,26.125,2.375,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,23,number_tokens,27.5,23.75,23.25,-0.5,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,23,random_positions,27.5,23.75,23.75,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,24,answer_position,27.5,23.75,26.75,3.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,24,number_tokens,27.5,23.75,23.0,-0.75,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,24,random_positions,27.5,23.75,23.25,-0.5,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,25,answer_position,27.5,23.75,26.625,2.875,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,25,number_tokens,27.5,23.75,23.125,-0.625,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,25,random_positions,27.5,23.75,23.125,-0.625,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,26,answer_position,27.5,23.75,26.875,3.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,26,number_tokens,27.5,23.75,23.375,-0.375,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,26,random_positions,27.5,23.75,23.5,-0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,27,answer_position,27.5,23.75,26.625,2.875,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,27,number_tokens,27.5,23.75,23.5,-0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,27,random_positions,27.5,23.75,23.375,-0.375,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,28,answer_position,27.5,23.75,27.0,3.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,28,number_tokens,27.5,23.75,23.625,-0.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,28,random_positions,27.5,23.75,23.0,-0.75,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,29,answer_position,27.5,23.75,27.0,3.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,29,number_tokens,27.5,23.75,23.375,-0.375,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,29,random_positions,27.5,23.75,23.125,-0.625,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,30,answer_position,27.5,23.75,26.75,3.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,30,number_tokens,27.5,23.75,23.5,-0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,30,random_positions,27.5,23.75,23.25,-0.5,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,31,answer_position,27.5,23.75,27.0,3.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,31,number_tokens,27.5,23.75,23.5,-0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,31,random_positions,27.5,23.75,23.375,-0.375,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,32,answer_position,27.5,23.75,27.0,3.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,32,number_tokens,27.5,23.75,23.625,-0.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,32,random_positions,27.5,23.75,23.5,-0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,33,answer_position,27.5,23.75,26.75,3.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,33,number_tokens,27.5,23.75,23.375,-0.375,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,33,random_positions,27.5,23.75,23.375,-0.375,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,34,answer_position,27.5,23.75,27.125,3.375,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,34,number_tokens,27.5,23.75,23.625,-0.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,34,random_positions,27.5,23.75,23.75,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,35,answer_position,27.5,23.75,27.5,3.75,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,35,number_tokens,27.5,23.75,23.75,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
12,discovery,3,44,4,35,random_positions,27.5,23.75,23.75,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
13,discovery,3,45,2,0,answer_position,27.125,21.25,21.0,-0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
13,discovery,3,45,2,0,number_tokens,27.125,21.25,21.0,-0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
13,discovery,3,45,2,0,random_positions,27.125,21.25,23.5,2.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
13,discovery,3,45,2,1,answer_position,27.125,21.25,21.0,-0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
13,discovery,3,45,2,1,number_tokens,27.125,21.25,22.5,1.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
13,discovery,3,45,2,1,random_positions,27.125,21.25,23.25,2.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
13,discovery,3,45,2,2,answer_position,27.125,21.25,21.0,-0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
13,discovery,3,45,2,2,number_tokens,27.125,21.25,23.5,2.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
13,discovery,3,45,2,2,random_positions,27.125,21.25,23.25,2.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
13,discovery,3,45,2,3,answer_position,27.125,21.25,21.0,-0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
